Date,PEP,KO,Spread,Z_Score,Signal
2018-12-24,84.11538696289062,36.56978225708008,-17.050925389553697,-2.2477959098619533,1
2018-12-26,85.94001007080078,37.349552154541016,-16.613014415347905,-1.7477154377955901,0
2018-12-27,86.80474090576172,37.81901168823242,-16.583151961139862,-1.591268839659166,0
2018-12-28,87.5504379272461,37.556427001953125,-15.370484655506118,-0.7419378039754891,0
2018-12-31,87.6456527709961,37.67578125,-15.48752471479186,-0.7819204731395937,0
2019-01-02,86.69365692138672,37.34160232543945,-15.845229901187224,-0.9608822205902409,0
2019-01-03,85.88450622558594,37.11083984375,-16.2440016705836,-1.137483756567922,0
2019-01-04,87.6456527709961,37.85084915161133,-15.79885858928111,-0.8017371098035456,0
2019-01-07,86.8919906616211,37.357513427734375,-15.675191839825331,-0.6865702022510645,0
2019-01-08,87.72499084472656,37.77922439575195,-15.592145865224666,-0.5960222654352428,0
2019-01-09,85.27362060546875,37.05515670776367,-16.755862590508613,-1.2358382219430795,0
2019-01-10,85.79723358154297,37.452999114990234,-16.939756912676643,-1.2541631541395755,0
2019-01-11,85.80514526367188,37.6678352355957,-17.313901342449014,-1.369210634146841,0
2019-01-14,85.1387710571289,37.51665115356445,-17.711415720395948,-1.4898568736778188,0
2019-01-15,86.46360778808594,37.85084915161133,-16.980903572191266,-1.0091533044876433,0
2019-01-16,85.94796752929688,37.33365249633789,-16.576781629702324,-0.7319797919958133,0
2019-01-17,86.64608001708984,37.44504165649414,-16.076759245739694,-0.35476733906622804,0
2019-01-18,87.32040405273438,37.88267135620117,-16.18069866528778,-0.3781938864910992,0
2019-01-22,87.1934585571289,37.97019577026367,-16.46329413836871,-0.527582178568095,0
2019-01-23,87.84396362304688,38.40782928466797,-16.591059311551007,-0.571660224006331,0
2019-01-24,86.8681869506836,37.94631576538086,-16.746098482828472,-0.6405078438935968,0
2019-01-25,86.74919891357422,37.69169998168945,-16.412287818901547,-0.3136619450252071,0
2019-01-28,86.32875061035156,37.53257369995117,-16.54975219776877,-0.3842611589436203,0
2019-01-29,86.47151947021484,37.715576171875,-16.732427740338807,-0.6482896838522985,0
2019-01-30,87.91539001464844,38.08158493041992,-15.939452784679517,0.6556167130261373,0
2019-01-31,89.38300323486328,38.296417236328125,-14.853888892458272,2.384832852663111,-1
2019-02-01,89.00223541259766,38.74996566772461,-16.04122941660431,0.49368101836660794,0
2019-02-04,89.7162094116211,39.18759536743164,-16.105518872773487,0.36202302841142014,0
2019-02-05,89.56547546386719,39.19554901123047,-16.270397268009802,0.11071400219388726,0
2019-02-06,89.68449401855469,39.19554901123047,-16.151378713322302,0.279651977577002,0
2019-02-07,89.7162094116211,39.32286071777344,-16.34606945468171,-0.0804952956686001,0
2019-02-08,89.66068267822266,39.38651657104492,-16.514799255293056,-0.3711962840639734,0
2019-02-11,89.62100219726562,39.474037170410156,-16.71012292981787,-0.6909173381939688,0
2019-02-12,90.27153015136719,39.51382827758789,-16.130357916574326,0.34107965495943204,0
2019-02-13,90.5333251953125,39.61727523803711,-16.052528880699953,0.5290829786774243,0
2019-02-14,89.31956481933594,36.27537536621094,-11.323185891214067,4.562199334099204,-1
2019-02-15,91.953369140625,35.996891021728516,-8.194135958626163,4.274316775443334,-1
2019-02-19,91.96922302246094,35.670654296875,-7.598115509335628,3.4079917150839085,-1
2019-02-20,91.8899154663086,35.885494232177734,-8.0594859612969,2.6786038342042287,-1
2019-02-21,92.10409545898438,36.49021530151367,-8.920718147374572,2.0965994205552985,-1
2019-02-22,92.62769317626953,36.02872085571289,-7.5764168485419106,2.2287405873579935,-1
2019-02-25,92.07238006591797,35.758182525634766,-7.65061522726171,1.9734378235749603,0
2019-02-26,92.00094604492188,35.559261322021484,-7.3682955991366725,1.8557050689168055,0
2019-02-27,91.52495574951172,35.758182525634766,-8.19803954366796,1.5056772639655622,0
2019-02-28,92.48306274414062,36.07645797729492,-7.805941101195927,1.484550568624061,0
2019-03-01,92.91494750976562,36.1082878112793,-7.430661261131206,1.459510589476734,0
2019-03-04,92.90694427490234,36.32311248779297,-7.820700256172756,1.2672909667255954,0
2019-03-05,92.79496765136719,36.28333282470703,-7.86193429057289,1.1725981819159974,0
2019-03-06,93.29881286621094,36.16399002075195,-7.145854524416393,1.2518125962397406,0
2019-03-07,92.85096740722656,36.02872085571289,-7.353142617584879,1.1237047215249656,0
2019-03-08,92.15518188476562,35.67861557006836,-7.426314662328679,1.035468910744587,0
2019-03-11,93.24285125732422,36.744834899902344,-8.23476783397868,0.7885620603542762,0
2019-03-12,93.22681427001953,36.641395568847656,-8.066852381027772,0.7728920213633061,0
2019-03-13,93.23483276367188,36.77665710449219,-8.299377685375987,0.664622606942293,0
2019-03-14,92.37110137939453,36.68033981323242,-8.99182218500907,0.44629299379055765,0
2019-03-15,92.49908447265625,36.35928726196289,-8.292891854810051,0.5760731028430618,0
2019-03-18,93.78668212890625,36.44757843017578,-7.162307741476269,0.8111542337715,0
2019-03-19,94.44244384765625,36.56797790527344,-6.720659716462336,0.8717852210027128,0
2019-03-20,94.62638854980469,36.54388427734375,-6.493867853499083,0.8812948081231051,0
2019-03-21,95.52210235595703,36.52784729003906,-5.5696344995213,1.0908892005014612,0
2019-03-22,96.54579162597656,36.86495590209961,-5.145445933802833,1.1756211606556835,0
2019-03-25,96.6497802734375,36.9452018737793,-5.1841635679917175,1.1452736498855478,0
2019-03-26,97.58546447753906,37.4348258972168,-5.11920748056248,1.1943313265998359,0
2019-03-27,97.48152160644531,37.4107551574707,-5.180343894287418,1.250665732561722,0
2019-03-28,97.44151306152344,37.38665771484375,-5.177498494486812,1.595989542970698,0
2019-03-29,98.00933837890625,37.611392974853516,-5.00933352939704,1.754714852360647,0
2019-04-01,97.5694808959961,37.49903106689453,-5.249371012022181,1.4419213277437097,0
2019-04-02,97.31355285644531,37.37863540649414,-5.29119214174456,1.3100912035260421,0
2019-04-03,97.21758270263672,37.065616607666016,-4.83050196815924,1.5325828214101973,0
2019-04-04,97.1456069946289,37.30638885498047,-5.3306575762855175,1.0932035262720003,0
2019-04-05,97.26558685302734,37.29837417602539,-5.196424727882032,1.117069592004459,0
2019-04-08,97.5694808959961,37.36258316040039,-5.006717418737679,1.174450902374561,0
2019-04-09,97.70543670654297,37.45889663696289,-5.0420417089273855,1.074671696257387,0
2019-04-10,97.60147094726562,37.4348258972168,-5.103201010835917,0.965178406226354,0
2019-04-11,97.3055648803711,37.49101257324219,-5.499027253734454,0.6255411939345449,0
2019-04-12,97.75341796875,37.51508712768555,-5.0939874066320385,0.8670023925011073,0
2019-04-15,98.89706420898438,37.72376251220703,-4.321441267419274,1.3414634538541745,0
2019-04-16,97.89738464355469,37.68363952636719,-5.249767692024037,0.6087482084411899,0
2019-04-17,101.57622528076172,37.94850540161133,-2.0419541157503005,2.561760522102329,-1
2019-04-18,101.64019775390625,38.10903549194336,-2.2634620449820773,2.1412994201830764,-1
2019-04-22,101.120361328125,38.04481887817383,-2.6690981691236004,1.7284052188924457,0
2019-04-23,101.64019775390625,38.6949577331543,-3.3054431267603235,1.2726013242123102,0
2019-04-24,101.50428009033203,38.51034164428711,-3.1130467949587484,1.3122688437577614,0
2019-04-25,100.8724594116211,38.397987365722656,-3.5450610412000003,0.995977644473596,0
2019-04-26,101.08837890625,38.7350959777832,-3.9286422508721586,0.7193053439867486,0
2019-04-29,101.3203125,38.863502502441406,-3.9250617730479433,0.6910842881387854,0
2019-04-30,102.4079818725586,39.377193450927734,-3.7509201906228213,0.7909474603411345,0
2019-05-01,101.76013946533203,38.99995803833008,-3.7279019688157433,0.7628406027023695,0
2019-05-02,101.43225860595703,38.83942794799805,-3.7703024258144353,0.6743683209505279,0
2019-05-03,102.10404968261719,39.10430145263672,-3.56955197790289,0.8146119016880782,0
2019-05-06,101.78416442871094,38.90364074707031,-3.5325901207925767,0.7969203049280086,0
2019-05-07,100.75249481201172,38.52640151977539,-3.89339232455049,0.39947811553984763,0
